iter	Passed	Remaining
926	49399	3890
927	49428	3835
928	49483	3781
929	49515	3726
930	49544	3671
931	49603	3619
932	49632	3564
933	49674	3510
934	49734	3457
935	49763	3402
936	49790	3347
937	49849	3294
938	49878	3240
939	49908	3185
940	49965	3132
941	49995	3078
942	50029	3024
943	50100	2972
944	50133	2917
945	50170	2863
946	50242	2811
947	50273	2757
948	50305	2703
949	50381	2651
950	50414	2597
951	50447	2543
952	50507	2490
953	50548	2437
954	50577	2383
955	50633	2330
956	50667	2276
957	50697	2222
958	50754	2169
959	50780	2115
960	50811	2062
961	50868	2009
962	50895	1955
963	50927	1901
964	50992	1849
965	51020	1795
966	51051	1742
967	51111	1689
968	51143	1636
969	51176	1582
970	51240	1530
971	51274	1477
972	51306	1423
973	51370	1371
974	51411	1318
975	51441	1264
976	51495	1212
977	51523	1159
978	51550	1105
979	51616	1053
980	51655	1000
981	51683	947
982	51711	894
983	51778	841
984	51811	789
985	51840	736
986	51921	683
987	51951	630
988	51980	578
989	52037	525
990	52066	472
991	52098	420
992	52158	367
993	52187	315
994	52214	262
995	52275	209
996	52304	157
997	52343	104
998	52406	52
999	52436	0
