iter	Passed	Remaining
1399	130273	800250
1400	130362	800132
1401	130469	800123
1402	130551	799962
1403	130631	799789
1404	130711	799619
1405	130792	799450
1406	130869	799264
1407	130949	799091
1408	131030	798923
1409	131112	798760
1410	131195	798610
1411	131277	798449
1412	131358	798284
1413	131439	798116
1414	131519	797946
1415	131599	797772
1416	131678	797596
1417	131757	797418
1418	131833	797226
1419	131912	797049
1420	131992	796880
1421	132072	796708
1422	132150	796522
1423	132231	796359
1424	132313	796199
1425	132395	796042
1426	132478	795893
1427	132560	795735
1428	132643	795580
1429	132728	795444
1430	132810	795283
1431	132894	795137
1432	132974	794968
1433	133053	794796
1434	133131	794613
1435	133218	794484
1436	133300	794330
1437	133384	794182
1438	133466	794030
1439	133548	793868
1440	133631	793722
1441	133714	793567
1442	133794	793402
1443	133873	793227
1444	133954	793065
1445	134037	792915
1446	134119	792758
1447	134198	792587
1448	134279	792422
1449	134361	792267
1450	134442	792107
1451	134527	791973
1452	134612	791832
1453	134702	791723
1454	134789	791596
1455	134881	791503
1456	134972	791401
1457	135058	791268
1458	135148	791160
1459	135261	791184
1460	135417	791464
1461	135522	791441
1462	135616	791361
1463	135699	791209
1464	135778	791036
1465	135863	790902
1466	135946	790753
1467	136024	790573
1468	136104	790407
1469	136187	790259
1470	136267	790092
1471	136345	789915
1472	136430	789779
1473	136510	789614
1474	136589	789439
1475	136682	789349
1476	136788	789335
1477	136872	789191
1478	136957	789057
1479	137073	789101
1480	137188	789137
1481	137310	789209
1482	137404	789128
1483	137516	789142
1484	137622	789128
1485	137716	789041
1486	137802	788910
1487	137883	788754
1488	137972	788640
1489	138052	788475
1490	138130	788298
1491	138213	788152
1492	138291	787974
1493	138372	787816
1494	138461	787701
1495	138544	787553
1496	138626	787404
1497	138710	787262
1498	138791	787105
1499	138872	786942
1500	138948	786760
1501	139030	786603
1502	139111	786449
1503	139198	786323
1504	139281	786174
1505	139360	786006
1506	139442	785855
1507	139525	785710
1508	139608	785564
1509	139689	785407
1510	139766	785226
1511	139847	785069
1512	139927	784907
1513	140006	784736
1514	140086	784578
1515	140174	784459
1516	140280	784444
1517	140387	784433
1518	140493	784413
1519	140590	784348
1520	140675	784213
1521	140753	784042
1522	140835	783888
1523	140920	783753
1524	141024	783724
1525	141112	783607
1526	141198	783481
1527	141317	783534
1528	141447	783650
1529	141548	783607
1530	141636	783488
1531	141718	783337
1532	141801	783192
1533	141884	783048
1534	141969	782911
1535	142055	782787
1536	142138	782642
1537	142220	782488
1538	142303	782346
1539	142387	782205
1540	142474	782085
1541	142558	781945
1542	142639	781787
1543	142717	781620
1544	142794	781443
1545	142873	781275
1546	142952	781107
1547	143030	780941
1548	143114	780800
1549	143193	780638
1550	143273	780473
1551	143355	780326
1552	143439	780188
1553	143520	780036
1554	143602	779888
1555	143685	779741
1556	143765	779582
1557	143845	779426
1558	143924	779261
1559	144004	779103
1560	144086	778950
1561	144165	778787
1562	144246	778637
1563	144328	778489
1564	144410	778342
1565	144492	778190
1566	144570	778022
1567	144649	777861
1568	144728	777694
1569	144806	777529
1570	144890	777391
1571	144969	777230
1572	145048	777064
1573	145129	776911
1574	145210	776763
1575	145289	776598
1576	145394	776574
1577	145516	776641
1578	145614	776581
1579	145701	776460
1580	145784	776318
1581	145864	776164
1582	145944	776002
1583	146025	775852
1584	146106	775698
1585	146187	775547
1586	146265	775383
1587	146346	775229
1588	146428	775082
1589	146510	774938
1590	146588	774771
1591	146667	774612
1592	146747	774455
1593	146826	774291
1594	146903	774121
1595	146981	773955
1596	147063	773811
1597	147153	773705
1598	147231	773542
1599	147310	773382
1600	147400	773277
1601	147494	773194
1602	147593	773138
1603	147695	773097
1604	147795	773048
1605	147959	773331
1606	148065	773315
1607	148155	773209
